AppID,Month1,Month2,AvgPlayers1,AvgPlayers2,Notes
2092560,,,,,HTTPError: 500
1059990,September 2022,October 2022,384.34,310.88,
2125420,September 2022,October 2022,21.7,9.67,
2125920,,,,,HTTPError: 500
1945010,,,,,HTTPError: 500
2072190,,,,,HTTPError: 500
2111540,,,,,HTTPError: 500
2099510,,,,,HTTPError: 500
2122770,,,,,HTTPError: 500
1170080,September 2022,October 2022,212.81,52.25,
781180,September 2022,October 2022,34.87,10.3,
2133950,,,,,HTTPError: 500
2135030,,,,,HTTPError: 500
1983580,,,,,HTTPError: 500
2077370,,,,,HTTPError: 500
2135580,,,,,HTTPError: 500
1061910,September 2022,October 2022,763.97,141.99,
2129780,,,,,HTTPError: 500
2000070,,,,,HTTPError: 500
2116670,Last 30 Days,,0.0,,
1556790,September 2022,October 2022,1687.65,470.77,
2077120,,,,,HTTPError: 500
2131670,,,,,HTTPError: 500
2119050,,,,,HTTPError: 500
1731340,Last 30 Days,,0.0,,
1696080,,,,,HTTPError: 500
2148610,,,,,HTTPError: 500
2117180,,,,,HTTPError: 500
2128930,,,,,HTTPError: 500
2126700,,,,,HTTPError: 500
2131380,,,,,HTTPError: 500
1160920,September 2022,October 2022,232.75,55.77,
1718130,September 2022,October 2022,174.76,52.95,
2138600,,,,,HTTPError: 500
1686670,,,,,HTTPError: 500
2129720,,,,,HTTPError: 500
2119630,,,,,HTTPError: 500
1978490,Last 30 Days,,0.0,,
2088440,,,,,HTTPError: 500
2131260,,,,,HTTPError: 500
1294880,September 2022,October 2022,4.35,1.85,
2095040,,,,,HTTPError: 500
2111300,,,,,HTTPError: 500
2113180,,,,,HTTPError: 500
1155970,September 2022,October 2022,136.86,80.66,
2096960,,,,,HTTPError: 500
1829450,,,,,HTTPError: 500
2127660,,,,,HTTPError: 500
2053110,,,,,HTTPError: 500
2062550,,,,,HTTPError: 500
2129600,,,,,HTTPError: 500
2127750,,,,,HTTPError: 500
2109090,,,,,HTTPError: 500
2127990,,,,,HTTPError: 500
1839070,,,,,HTTPError: 500
2026340,,,,,HTTPError: 500
2068350,Last 30 Days,,0.0,,
2129290,,,,,HTTPError: 500
1080450,,,,,HTTPError: 500
2084820,,,,,HTTPError: 500
595500,September 2022,October 2022,249.22,71.65,
1944060,September 2022,October 2022,7.17,2.56,
1145130,,,,,HTTPError: 500
2106420,,,,,HTTPError: 500
2133940,Last 30 Days,,0.0,,
2131200,,,,,HTTPError: 500
2114430,,,,,HTTPError: 500
1257620,,,,,HTTPError: 500
1379960,,,,,HTTPError: 500
1863030,,,,,HTTPError: 500
1785910,September 2022,October 2022,35.78,16.05,
2091640,,,,,HTTPError: 500
1175840,September 2022,October 2022,6.01,1.62,
2093250,,,,,HTTPError: 500
1960590,,,,,HTTPError: 500
2124800,Last 30 Days,,0.0,,
2001360,,,,,HTTPError: 500
2133580,,,,,HTTPError: 500
1647770,,,,,HTTPError: 500
2135980,,,,,HTTPError: 500
1802850,,,,,HTTPError: 500
1745990,,,,,HTTPError: 500
2009380,,,,,HTTPError: 500
2119240,,,,,HTTPError: 500
2143590,,,,,HTTPError: 500
2137200,,,,,HTTPError: 500
2123510,,,,,HTTPError: 500
2053320,,,,,HTTPError: 500
2087350,,,,,HTTPError: 500
2060130,September 2022,October 2022,3606.47,978.16,
1980000,,,,,HTTPError: 500
2013010,,,,,HTTPError: 500
807980,,,,,HTTPError: 500
2023610,,,,,HTTPError: 500
2124660,,,,,HTTPError: 500
1924990,,,,,HTTPError: 500
2128400,,,,,HTTPError: 500
2146230,,,,,HTTPError: 500
2143010,,,,,HTTPError: 500
2115260,,,,,HTTPError: 500
1970840,,,,,HTTPError: 500
2127720,,,,,HTTPError: 500
2088600,October 2022,June 2025,1.48,1.05,
1806630,,,,,HTTPError: 500
1602080,September 2022,October 2022,209.73,42.6,
2122080,,,,,HTTPError: 500
1329500,September 2022,October 2022,727.76,92.41,
1924150,,,,,HTTPError: 500
1800340,,,,,HTTPError: 500
2140590,,,,,HTTPError: 500
2088570,September 2022,October 2022,552.5,335.51,
2101340,,,,,HTTPError: 500
2121100,October 2022,November 2022,2.2,1.93,
2133540,Last 30 Days,,0.0,,
2135640,,,,,HTTPError: 500
2091680,,,,,HTTPError: 500
2114860,,,,,HTTPError: 500
2097180,,,,,HTTPError: 500
2137000,January 2024,February 2024,1.33,1.15,
2092200,,,,,HTTPError: 500
1332660,,,,,HTTPError: 500
1924710,,,,,HTTPError: 500
2137150,,,,,HTTPError: 500
1039100,,,,,HTTPError: 500
1949010,,,,,HTTPError: 500
1337760,September 2022,October 2022,2527.0,662.05,
1914980,,,,,HTTPError: 500
2123420,,,,,HTTPError: 500
2107740,,,,,HTTPError: 500
1911690,,,,,HTTPError: 500
1957230,,,,,HTTPError: 500
885510,,,,,HTTPError: 500
1916350,Last 30 Days,,0.0,,
2050960,,,,,HTTPError: 500
1578430,,,,,HTTPError: 500
2062210,,,,,HTTPError: 500
1725360,September 2022,Last 30 Days,4.82,0.42,
2092710,,,,,HTTPError: 500
2100840,,,,,HTTPError: 500
1935430,,,,,HTTPError: 500
2120510,,,,,HTTPError: 500
1441550,September 2022,October 2022,10.01,24.02,
1912560,,,,,HTTPError: 500
2137350,,,,,HTTPError: 500
2124760,Last 30 Days,,0.0,,
2119730,,,,,HTTPError: 500
2134120,,,,,HTTPError: 500
1939910,,,,,HTTPError: 500
2137570,,,,,HTTPError: 500
1378800,,,,,HTTPError: 500
1896700,September 2022,October 2022,340.41,238.87,
2136390,,,,,HTTPError: 500
1513660,,,,,HTTPError: 500
2114960,,,,,HTTPError: 500
1428530,,,,,HTTPError: 500
1399080,September 2022,October 2022,496.82,66.26,
1132980,September 2022,October 2022,82.27,14.94,
2136860,,,,,HTTPError: 500
2113300,Last 30 Days,,0.1,,
1721440,,,,,HTTPError: 500
2072130,,,,,HTTPError: 500
2136690,,,,,HTTPError: 500
2121210,,,,,HTTPError: 500
2138930,,,,,HTTPError: 500
2156880,,,,,HTTPError: 500
2129390,October 2022,November 2022,1.57,1.39,
2134900,,,,,HTTPError: 500
1497330,,,,,HTTPError: 500
2021690,,,,,HTTPError: 500
2111420,,,,,HTTPError: 500
1943810,,,,,HTTPError: 500
2027490,Last 30 Days,,0.0,,
2138780,,,,,HTTPError: 500
2097810,,,,,HTTPError: 500
2135940,,,,,HTTPError: 500
1269640,September 2022,October 2022,80.08,24.55,
1970010,,,,,HTTPError: 500
1416050,September 2022,October 2022,233.91,49.26,
2141690,September 2022,October 2022,85.45,124.78,
1276810,September 2022,October 2022,75.8,15.19,
840880,,,,,HTTPError: 500
2132070,,,,,HTTPError: 500
2143280,,,,,HTTPError: 500
2133490,,,,,HTTPError: 500
2125120,,,,,HTTPError: 500
1191770,,,,,HTTPError: 500
2128750,,,,,HTTPError: 500
1709510,,,,,HTTPError: 500
2100830,Last 30 Days,,0.0,,
1189730,,,,,HTTPError: 500
776660,,,,,HTTPError: 500
2129200,,,,,HTTPError: 500
2062600,Last 30 Days,,0.0,,
2129540,,,,,HTTPError: 500
937710,,,,,HTTPError: 500
2096670,,,,,HTTPError: 500
1846940,,,,,HTTPError: 500
1743850,September 2022,October 2022,134.84,43.01,
1885660,,,,,HTTPError: 500
1692340,,,,,HTTPError: 500
2093910,October 2022,November 2022,12.53,7.63,
1851020,September 2022,December 2022,6.93,2.94,
2135890,,,,,HTTPError: 500
2129670,Last 30 Days,,0.0,,
1958890,,,,,HTTPError: 500
2130470,,,,,HTTPError: 500
1988570,Last 30 Days,,0.0,,
1017340,,,,,HTTPError: 500
1337920,September 2022,October 2022,41.98,8.83,
1551540,,,,,HTTPError: 500
2015170,,,,,HTTPError: 500
1267070,October 2022,April 2024,1.54,1.44,
1773180,October 2022,November 2022,32.77,20.77,
1837690,,,,,HTTPError: 500
2145550,,,,,HTTPError: 500
1507280,,,,,HTTPError: 500
1966700,,,,,HTTPError: 500
1993060,November 2022,Last 30 Days,1.08,0.0,
1965140,Last 30 Days,,0.0,,
1923630,,,,,HTTPError: 500
2019770,,,,,HTTPError: 500
1538730,,,,,HTTPError: 500
1934990,October 2022,Last 30 Days,3.55,0.0,
2112520,September 2023,October 2023,1.12,0.98,
1288900,October 2022,November 2022,2.27,1.4,
2014560,,,,,HTTPError: 500
1995840,,,,,HTTPError: 500
2146730,,,,,HTTPError: 500
2067140,,,,,HTTPError: 500
1973230,,,,,HTTPError: 500
2064230,,,,,HTTPError: 500
1812060,October 2022,November 2022,41.23,30.04,
2083690,,,,,HTTPError: 500
2074390,Last 30 Days,,0.0,,
2065520,,,,,HTTPError: 500
1698020,,,,,HTTPError: 500
1374970,October 2022,November 2022,45.02,16.21,
2144360,Last 30 Days,,0.04,,
2017000,Last 30 Days,,0.0,,
2123560,,,,,HTTPError: 500
2127160,,,,,HTTPError: 500
2124650,,,,,HTTPError: 500
2131520,,,,,HTTPError: 500
2138510,October 2022,November 2022,6.02,1.53,
1491950,,,,,HTTPError: 500
2086820,,,,,HTTPError: 500
2085920,,,,,HTTPError: 500
2135810,,,,,HTTPError: 500
1182310,October 2022,November 2022,55.58,23.4,
1927690,,,,,HTTPError: 500
1972630,,,,,HTTPError: 500
1319850,October 2022,November 2022,7.99,1.9,
1863670,October 2022,November 2022,519.33,218.36,
1933070,,,,,HTTPError: 500
2109380,,,,,HTTPError: 500
1486950,,,,,HTTPError: 500
2155220,,,,,HTTPError: 500
1668990,,,,,HTTPError: 500
2121770,,,,,HTTPError: 500
1752660,,,,,HTTPError: 500
2154710,,,,,HTTPError: 500
2146100,,,,,HTTPError: 500
2139030,,,,,HTTPError: 500
1754860,October 2022,November 2022,76.47,33.87,
2138910,,,,,HTTPError: 500
2141470,,,,,HTTPError: 500
2094250,,,,,HTTPError: 500
2132570,,,,,HTTPError: 500
1727180,,,,,HTTPError: 500
1729190,,,,,HTTPError: 500
1770490,October 2022,November 2022,2.14,1.76,
2122700,,,,,HTTPError: 500
2105480,Last 30 Days,,0.0,,
1998260,October 2022,November 2022,2.65,3.27,
2058380,,,,,HTTPError: 500
2149190,,,,,HTTPError: 500
2123120,October 2022,Last 30 Days,1.84,0.0,
2076890,,,,,HTTPError: 500
2083560,,,,,HTTPError: 500
2143190,,,,,HTTPError: 500
1889960,Last 30 Days,,0.0,,
2010930,,,,,HTTPError: 500
2062300,,,,,HTTPError: 500
2137680,,,,,HTTPError: 500
1939790,October 2022,November 2022,68.04,18.36,
1961490,Last 30 Days,,0.0,,
1823430,,,,,HTTPError: 500
2096480,,,,,HTTPError: 500
2124900,,,,,HTTPError: 500
2149000,,,,,HTTPError: 500
2153300,,,,,HTTPError: 500
1493940,October 2022,November 2022,7.71,1.42,
1877190,,,,,HTTPError: 500
1956600,,,,,HTTPError: 500
1602110,,,,,HTTPError: 500
2150460,,,,,HTTPError: 500
1909260,,,,,HTTPError: 500
2081630,October 2022,November 2022,62.18,32.4,
2154190,,,,,HTTPError: 500
2132090,,,,,HTTPError: 500
1732090,October 2022,November 2022,9.75,8.1,
2145230,,,,,HTTPError: 500
2072520,,,,,HTTPError: 500
2104970,,,,,HTTPError: 500
2099060,,,,,HTTPError: 500
2124460,,,,,HTTPError: 500
1532460,,,,,HTTPError: 500
1930640,,,,,HTTPError: 500
2147420,,,,,HTTPError: 500
2152410,October 2022,November 2022,1.15,1.22,
1897120,October 2022,November 2022,127.15,70.71,
1653180,,,,,HTTPError: 500
2142030,Last 30 Days,,0.72,,
1765520,,,,,HTTPError: 500
2068370,,,,,HTTPError: 500
2143770,,,,,HTTPError: 500
2122430,October 2022,November 2022,28.07,7.89,
1954200,October 2022,November 2022,476.79,347.67,
2120340,,,,,HTTPError: 500
1533520,,,,,HTTPError: 500
2148990,,,,,HTTPError: 500
2023880,,,,,HTTPError: 500
1918530,October 2022,November 2022,28.7,16.96,
2138120,,,,,HTTPError: 500
2125190,,,,,HTTPError: 500
1910630,,,,,HTTPError: 500
2129560,Last 30 Days,,0.0,,
2147310,,,,,HTTPError: 500
1955700,,,,,HTTPError: 500
1945850,,,,,HTTPError: 500
2099960,,,,,HTTPError: 500
513910,,,,,HTTPError: 500
2147740,,,,,HTTPError: 500
1797560,,,,,HTTPError: 500
2083120,,,,,HTTPError: 500
2119570,,,,,HTTPError: 500
1876830,,,,,HTTPError: 500
1978350,,,,,HTTPError: 500
2148060,,,,,HTTPError: 500
1637320,October 2022,November 2022,2681.59,1122.7,
1848350,,,,,HTTPError: 500
1787690,,,,,HTTPError: 500
1725470,,,,,HTTPError: 500
1787450,,,,,HTTPError: 500
1944760,,,,,HTTPError: 500
2126300,Last 30 Days,,0.0,,
2118910,,,,,HTTPError: 500
2139960,,,,,HTTPError: 500
1573630,October 2022,November 2022,16.38,4.36,
1427340,October 2022,November 2022,38.91,14.42,
2123990,,,,,HTTPError: 500
1750710,,,,,HTTPError: 500
1679210,October 2022,November 2022,7.17,2.71,
2136280,,,,,HTTPError: 500
2144510,Last 30 Days,,0.0,,
1081450,,,,,HTTPError: 500
2106450,,,,,HTTPError: 500
2113970,Last 30 Days,,0.0,,
2132160,,,,,HTTPError: 500
1549870,,,,,HTTPError: 500
1657210,,,,,HTTPError: 500
2103340,October 2022,November 2022,20.36,13.98,
1963060,,,,,HTTPError: 500
1962391,,,,,NotFound
2070190,,,,,HTTPError: 500
1986980,,,,,HTTPError: 500
2142110,,,,,HTTPError: 500
2021410,,,,,HTTPError: 500
1795010,,,,,HTTPError: 500
2085230,,,,,HTTPError: 500
2066940,,,,,HTTPError: 500
2125140,,,,,HTTPError: 500
2151410,,,,,HTTPError: 500
2153600,,,,,HTTPError: 500
1557410,October 2022,November 2022,4.28,1.44,
2137800,,,,,HTTPError: 500
2114890,,,,,HTTPError: 500
2108430,,,,,HTTPError: 500
2142430,,,,,HTTPError: 500
2085600,,,,,HTTPError: 500
1408070,,,,,HTTPError: 500
2151630,,,,,HTTPError: 500
2149430,,,,,HTTPError: 500
2153290,,,,,HTTPError: 500
2144420,,,,,HTTPError: 500
1944960,,,,,HTTPError: 500
2125360,,,,,HTTPError: 500
2132060,,,,,HTTPError: 500
2165550,,,,,HTTPError: 500
2132620,,,,,HTTPError: 500
2088070,,,,,HTTPError: 500
1956830,October 2022,November 2022,43.3,8.64,
2138480,,,,,HTTPError: 500
1715350,October 2022,Last 30 Days,1.14,0.0,
1831160,,,,,HTTPError: 500
1902710,October 2022,November 2022,379.39,204.4,
1385500,,,,,HTTPError: 500
2111340,,,,,HTTPError: 500
1998530,October 2022,November 2022,13.92,4.17,
2137250,,,,,HTTPError: 500
2138580,,,,,HTTPError: 500
2120880,,,,,HTTPError: 500
2128560,,,,,HTTPError: 500
1974220,October 2022,November 2022,7.57,3.74,
1898560,Last 30 Days,,0.0,,
1585370,,,,,HTTPError: 500
2117230,,,,,HTTPError: 500
2147710,,,,,HTTPError: 500
1839940,October 2022,November 2022,101.04,45.36,
1704730,,,,,HTTPError: 500
2156630,,,,,HTTPError: 500
2103150,,,,,HTTPError: 500
2078640,,,,,HTTPError: 500
2136170,,,,,HTTPError: 500
2156290,,,,,HTTPError: 500
2086090,,,,,HTTPError: 500
2140870,Last 30 Days,,1.67,,
2145960,,,,,HTTPError: 500
2153280,,,,,HTTPError: 500
2086270,,,,,HTTPError: 500
2101360,,,,,HTTPError: 500
2128760,,,,,HTTPError: 500
2153840,,,,,HTTPError: 500
2152180,,,,,HTTPError: 500
1961950,October 2022,November 2022,29.73,14.75,
1942360,,,,,HTTPError: 500
2136480,,,,,HTTPError: 500
1992500,,,,,HTTPError: 500
1994270,,,,,HTTPError: 500
2114440,Last 30 Days,,0.0,,
1632670,October 2022,January 2023,1.95,2.07,
2097090,,,,,HTTPError: 500
1388350,Last 30 Days,,0.04,,
1847380,,,,,HTTPError: 500
1785270,,,,,HTTPError: 500
1811740,,,,,HTTPError: 500
1297340,,,,,HTTPError: 500
2113330,,,,,HTTPError: 500
1810270,Last 30 Days,,0.0,,
2159390,,,,,HTTPError: 500
1993200,,,,,HTTPError: 500
2142860,Last 30 Days,,0.0,,
1309090,,,,,HTTPError: 500
2142540,October 2022,November 2022,14.4,6.01,
2066390,,,,,HTTPError: 500
1463830,,,,,HTTPError: 500
2155760,,,,,HTTPError: 500
2147550,,,,,HTTPError: 500
2125230,,,,,HTTPError: 500
2091080,Last 30 Days,,0.0,,
2143810,,,,,HTTPError: 500
2128610,,,,,HTTPError: 500
1923070,,,,,HTTPError: 500
2138670,,,,,HTTPError: 500
2078530,,,,,HTTPError: 500
2086390,,,,,HTTPError: 500
2136920,,,,,HTTPError: 500
2056640,,,,,HTTPError: 500
1259580,,,,,HTTPError: 500
1345520,,,,,HTTPError: 500
2147580,,,,,HTTPError: 500
924530,,,,,HTTPError: 500
2105880,Last 30 Days,,0.84,,
2066030,Last 30 Days,,0.06,,
2149480,Last 30 Days,,0.0,,
2128140,January 2025,February 2025,13.56,26.44,
2153770,October 2022,November 2022,4.48,100.37,
2079520,,,,,HTTPError: 500
2089460,,,,,HTTPError: 500
2145080,Last 30 Days,,0.0,,
2130980,,,,,HTTPError: 500
1951260,,,,,HTTPError: 500
2070540,,,,,HTTPError: 500
1152940,,,,,HTTPError: 500
2154700,,,,,HTTPError: 500
2162770,,,,,HTTPError: 500
2156970,,,,,HTTPError: 500
2161090,,,,,HTTPError: 500
1872500,,,,,HTTPError: 500
2142100,,,,,HTTPError: 500
1771210,Last 30 Days,,0.0,,
2134940,,,,,HTTPError: 500
2155970,,,,,HTTPError: 500
2067150,,,,,HTTPError: 500
2155740,,,,,HTTPError: 500
2125930,,,,,HTTPError: 500
1525190,,,,,HTTPError: 500
1775990,,,,,HTTPError: 500
2157540,,,,,HTTPError: 500
2010200,,,,,HTTPError: 500
2149980,,,,,HTTPError: 500
2142870,,,,,HTTPError: 500
2157670,,,,,HTTPError: 500
2000220,,,,,HTTPError: 500
1620410,,,,,HTTPError: 500
2114360,,,,,HTTPError: 500
1816710,,,,,HTTPError: 500
1933850,,,,,HTTPError: 500
1894080,October 2022,November 2022,34.21,9.17,
1363680,,,,,HTTPError: 500
1618210,,,,,HTTPError: 500
1963010,Last 30 Days,,0.0,,
2160570,Last 30 Days,,0.0,,
2071040,,,,,HTTPError: 500
2126650,,,,,HTTPError: 500
2142780,,,,,HTTPError: 500
2147600,,,,,HTTPError: 500
2089620,,,,,HTTPError: 500
2155600,October 2022,November 2022,2.45,1.94,
1837590,,,,,HTTPError: 500
2155570,,,,,HTTPError: 500
2142440,,,,,HTTPError: 500
2093590,September 2023,October 2023,1.34,1.39,
1582410,,,,,HTTPError: 500
2103350,,,,,HTTPError: 500
981830,,,,,HTTPError: 500
1774200,,,,,HTTPError: 500
1921450,,,,,HTTPError: 500
2157290,,,,,HTTPError: 500
2134760,,,,,HTTPError: 500
2163600,,,,,HTTPError: 500
2143160,,,,,HTTPError: 500
1228500,October 2022,November 2022,12.1,3.42,
2093380,,,,,HTTPError: 500
2099900,,,,,HTTPError: 500
2156540,,,,,HTTPError: 500
1956490,,,,,HTTPError: 500
2145300,,,,,HTTPError: 500
2144910,,,,,HTTPError: 500
2152480,,,,,HTTPError: 500
2149880,,,,,HTTPError: 500
1919720,,,,,HTTPError: 500
2014240,,,,,HTTPError: 500
2099120,,,,,HTTPError: 500
2163050,,,,,HTTPError: 500
2159200,,,,,HTTPError: 500
2155500,,,,,HTTPError: 500
2138150,,,,,HTTPError: 500
2147130,,,,,HTTPError: 500
1906860,,,,,HTTPError: 500
2147860,,,,,HTTPError: 500
2142610,,,,,HTTPError: 500
2068120,,,,,HTTPError: 500
2151320,,,,,HTTPError: 500
2138850,,,,,HTTPError: 500
1610500,October 2022,November 2022,2.58,1.41,
2136890,,,,,HTTPError: 500
1941700,,,,,HTTPError: 500
2104680,,,,,HTTPError: 500
2167830,,,,,HTTPError: 500
2169350,,,,,HTTPError: 500
1355960,Last 30 Days,,0.0,,
2166370,,,,,HTTPError: 500
2158240,,,,,HTTPError: 500
1684930,October 2022,November 2022,226.16,90.91,
1710620,,,,,HTTPError: 500
2108870,,,,,HTTPError: 500
2155020,,,,,HTTPError: 500
1627310,,,,,HTTPError: 500
2087070,,,,,HTTPError: 500
2144560,,,,,HTTPError: 500
2064580,October 2022,Last 30 Days,1.96,0.0,
2167860,,,,,HTTPError: 500
2101670,,,,,HTTPError: 500
2171970,,,,,HTTPError: 500
1594290,,,,,HTTPError: 500
2078540,,,,,HTTPError: 500
2156450,,,,,HTTPError: 500
2152730,,,,,HTTPError: 500
2141650,,,,,HTTPError: 500
2095930,,,,,HTTPError: 500
2133360,,,,,HTTPError: 500
2148730,,,,,HTTPError: 500
2134630,,,,,HTTPError: 500
2113170,,,,,HTTPError: 500
2074530,,,,,HTTPError: 500
2095870,,,,,HTTPError: 500
1697540,,,,,HTTPError: 500
2154660,,,,,HTTPError: 500
1220170,October 2022,November 2022,232.53,47.38,
1931690,October 2022,November 2022,63.04,18.48,
2163590,,,,,HTTPError: 500
2112530,,,,,HTTPError: 500
2005290,,,,,HTTPError: 500
1709170,October 2022,December 2022,4.8,1.99,
1677770,October 2022,November 2022,94.85,60.47,
1775860,,,,,HTTPError: 500
2055740,,,,,HTTPError: 500
1873080,,,,,HTTPError: 500
2083840,October 2022,November 2022,21.51,5.8,
1924810,,,,,HTTPError: 500
1948870,,,,,HTTPError: 500
2151590,,,,,HTTPError: 500
1672110,,,,,HTTPError: 500
1950440,October 2022,November 2022,132.08,57.04,
1968320,,,,,HTTPError: 500
2139370,,,,,HTTPError: 500
1276760,October 2022,November 2022,2194.38,855.27,
1585640,,,,,HTTPError: 500
1091330,Last 30 Days,,0.0,,
2077080,,,,,HTTPError: 500
1655220,,,,,HTTPError: 500
1299880,Last 30 Days,,0.08,,
1959940,,,,,HTTPError: 500
698670,September 2017,October 2022,0.0,1044.46,
2001190,,,,,HTTPError: 500
2017600,,,,,HTTPError: 500
2118500,,,,,HTTPError: 500
2016290,,,,,HTTPError: 500
1477700,October 2022,November 2022,67.43,16.61,
2066950,,,,,HTTPError: 500
2168650,,,,,HTTPError: 500
1804720,,,,,HTTPError: 500
1934270,,,,,HTTPError: 500
2076920,,,,,HTTPError: 500
2155980,,,,,HTTPError: 500
2068320,,,,,HTTPError: 500
1620040,October 2022,November 2022,7.31,2.41,
1311710,,,,,HTTPError: 500
2172110,,,,,HTTPError: 500
2177060,,,,,HTTPError: 500
1971380,,,,,HTTPError: 500
2125100,,,,,HTTPError: 500
2151530,,,,,HTTPError: 500
1588010,October 2022,November 2022,1241.72,567.18,
1973250,,,,,HTTPError: 500
2139790,,,,,HTTPError: 500
1663640,October 2022,November 2022,37.94,11.43,
2100050,,,,,HTTPError: 500
2068690,,,,,HTTPError: 500
1890680,,,,,HTTPError: 500
1919090,,,,,HTTPError: 500
2019630,Last 30 Days,,0.0,,
2169270,,,,,HTTPError: 500
1847230,,,,,HTTPError: 500
1967480,,,,,HTTPError: 500
1002590,,,,,HTTPError: 500
1557580,October 2022,November 2022,6.05,3.26,
2167110,,,,,HTTPError: 500
2177990,,,,,HTTPError: 500
1211240,,,,,HTTPError: 500
2167850,,,,,HTTPError: 500
1911800,Last 30 Days,,0.15,,
2149580,,,,,HTTPError: 500
2118690,,,,,HTTPError: 500
2161660,,,,,HTTPError: 500
1993900,,,,,HTTPError: 500
896520,October 2022,November 2022,57.77,15.43,
1835970,,,,,HTTPError: 500
1953780,,,,,HTTPError: 500
1114380,,,,,HTTPError: 500
1731070,October 2022,November 2022,559.09,147.06,
2167840,,,,,HTTPError: 500
1284090,,,,,HTTPError: 500
1580520,October 2022,November 2022,584.22,178.5,
2125770,,,,,HTTPError: 500
946570,,,,,HTTPError: 500
2084930,October 2022,November 2022,3.46,1.39,
1761670,,,,,HTTPError: 500
1304160,,,,,HTTPError: 500
2112200,,,,,HTTPError: 500
2022190,,,,,HTTPError: 500
2023440,,,,,HTTPError: 500
2167800,,,,,HTTPError: 500
2165600,,,,,HTTPError: 500
2166480,,,,,HTTPError: 500
1969440,,,,,HTTPError: 500
2144470,Last 30 Days,,0.0,,
2054420,,,,,HTTPError: 500
865680,October 2022,November 2022,80.12,16.84,
2151910,,,,,HTTPError: 500
1714370,,,,,HTTPError: 500
2128840,,,,,HTTPError: 500
2133300,,,,,HTTPError: 500
2120820,,,,,HTTPError: 500
2092790,,,,,HTTPError: 500
1880840,Last 30 Days,,0.0,,
2161410,,,,,HTTPError: 500
2148400,,,,,HTTPError: 500
2168830,,,,,HTTPError: 500
2143450,,,,,HTTPError: 500
2071030,,,,,HTTPError: 500
1978100,October 2022,November 2022,34.02,9.61,
1718570,October 2022,November 2022,1002.69,2279.89,
1488430,,,,,HTTPError: 500
2078210,,,,,HTTPError: 500
2128830,,,,,HTTPError: 500
2169050,,,,,HTTPError: 500
2003220,,,,,HTTPError: 500
2130750,,,,,HTTPError: 500
1916100,,,,,HTTPError: 500
2062190,,,,,HTTPError: 500
2019840,,,,,HTTPError: 500
2154090,,,,,HTTPError: 500
2159060,,,,,HTTPError: 500
1889120,,,,,HTTPError: 500
2014330,,,,,HTTPError: 500
1307690,October 2022,November 2022,35.38,11.09,
1605320,,,,,HTTPError: 500
2136220,,,,,HTTPError: 500
2123390,,,,,HTTPError: 500
1978970,,,,,HTTPError: 500
2147900,,,,,HTTPError: 500
2127820,,,,,HTTPError: 500
2014990,,,,,HTTPError: 500
2004180,October 2022,November 2022,3.63,3.22,
2080010,,,,,HTTPError: 500
1744330,October 2022,November 2022,49.11,11.24,
1850510,October 2022,November 2022,956.65,437.17,
1996600,,,,,HTTPError: 500
1970400,,,,,HTTPError: 500
1508000,,,,,HTTPError: 500
2107480,,,,,HTTPError: 500
2165300,,,,,HTTPError: 500
2089180,,,,,HTTPError: 500
1253010,,,,,HTTPError: 500
1768280,October 2022,November 2022,142.66,47.6,
1171520,,,,,HTTPError: 500
2172780,Last 30 Days,,0.0,,
2132510,,,,,HTTPError: 500
2150090,,,,,HTTPError: 500
2165650,,,,,HTTPError: 500
2126250,Last 30 Days,,0.0,,
1637950,,,,,HTTPError: 500
2168920,,,,,HTTPError: 500
1867190,,,,,HTTPError: 500
2072140,October 2022,November 2022,8.56,2.6,
2152060,,,,,HTTPError: 500
2089920,,,,,HTTPError: 500
2129830,,,,,HTTPError: 500
1608660,,,,,HTTPError: 500
2153110,,,,,HTTPError: 500
2152690,Last 30 Days,,0.91,,
2150100,Last 30 Days,,0.0,,
1992130,,,,,HTTPError: 500
2175770,,,,,HTTPError: 500
1582180,October 2022,November 2022,12.15,4.13,
1659420,October 2022,November 2022,4662.42,1617.3,
1556980,,,,,HTTPError: 500
2101980,,,,,HTTPError: 500
2058420,Last 30 Days,,0.0,,
2160230,,,,,HTTPError: 500
2122810,,,,,HTTPError: 500
1687590,,,,,HTTPError: 500
1466350,,,,,HTTPError: 500
2172870,,,,,HTTPError: 500
1903720,,,,,HTTPError: 500
2005210,,,,,HTTPError: 500
1874490,October 2022,November 2022,1765.99,479.29,
2027040,,,,,HTTPError: 500
1281190,October 2022,November 2022,5.84,1.39,
1584950,,,,,HTTPError: 500
2169620,Last 30 Days,,0.0,,
2170500,,,,,HTTPError: 500
1766100,October 2022,November 2022,176.59,46.01,
2190690,,,,,HTTPError: 500
1806960,,,,,HTTPError: 500
1596170,,,,,HTTPError: 500
1798670,,,,,HTTPError: 500
2097830,,,,,HTTPError: 500
1855490,,,,,HTTPError: 500
1885120,,,,,HTTPError: 500
1912230,,,,,HTTPError: 500
2124740,,,,,HTTPError: 500
1987450,,,,,HTTPError: 500
1679680,,,,,HTTPError: 500
2173620,,,,,HTTPError: 500
2169810,,,,,HTTPError: 500
2074800,October 2022,November 2022,1046.86,606.22,
2078710,,,,,HTTPError: 500
1959260,,,,,HTTPError: 500
2173870,,,,,HTTPError: 500
2171720,,,,,HTTPError: 500
